index,comments
4312,"Tuan Ngo bản chất của cs là như vậy; quan điểm trị kỷ là quan điểm phong kiến… cứ nhìn xem cách quản lý XH, điều hành & sấp xếp bộ máy NN khg khác gì thời phong kiến, vua chúa…"
4313,Búi trĩ xa ngàn dặm\nTức tối đâm nhân dân\nTức tối hại đồng bào\nHô hào trĩ mọc búi\nUSA chuẩn bị cắt bỏ\nHoặc dẫn độ về gi..a.m
4314,Cụ nói rồi: đừng thấy đỏ mà tưởng chín..!
4315,Xưa nhiều vừa chết trẻ chưa đó mệnh trời(???) Lũ phản thần vẫn giăng đầy...
4316,Tô đại tướng ngồi bệ vệ nhỉ ? Cẩn thận kẻo gãy ghế 😂
4317,tân ơi sao tân không chửi thằng campot với thằng tàu đi
4318,Tân ơi với danh xưng fan cứng của tớ thì tớ đề nghị tân thoát việt nhé
4319,Loạn hiến pháp cộng sản
4320,Chính xác...cấp dưới mà tài ba hơn cấp trên là kg bao giờ đc yên thân🤣
4321,Giống tam quốc diễn nghĩa quá nhỉ
4322,Quan điểm như vậy của bọn chúng là loại quan điểm của bọn trộm cướp… làm cho XH khg thể phát triển con ng trở thành ngu si; ù lì…
4323,Nó sẻ bị quả báo
4324,Dẫu sao ngồi đó là có kim bài miễn tử rồi
4325,Hiệp Thật Thà chưa bị chứ ko phải ko bị. Chứ 4 trụ là có qui định luôn rồi
4326,Ghế thủ thịt
4327,PHAI LOAI BO CHE DO DOC TAI CONG SAN RA KHOI DAT NUOC VN TRA NO VE NOI NO SAN SINH RA CHE DO QUAI THAI
4328,Hiện tại lú cũng thở rén...không khéo tướng quay lại cắn vua
4329,Thôi đi Việt Tân ạ. M học ngu còn đéo chịu học biết cái con cặc gì đâu mà nói hay thế. Hay là mày làm vua mẹ bên cali đi bố mày ủng hộ
4330,Tô bò bây quá
4331,Trời ạ nhân dân nào biết mấy anh chỉ biết quốc hội thông qua nhất trí chứ dân nào hay giờ mấy mấy ông đưa lên một con chuột kêu là con mèo thì dân cũng biết là con chuột hóa mèo mà thoi.
4332,Chúng nó bao che cho nhau
4333,Đó Là Bí Mật Quốc Gia ? Cái Hũ MẮM Này Nó Quá Đặc Biệt Nên Đảng Phải Chằng Buộc Thật Chặt Chứ HỞ Ra Thì Nó Thối Đến Bảy Gian Nhà Rồi Đến Ba Gian Bếp ?!
4334,"Một lũ tham nhũg ăn hội lộ tiền của dân . Cho về vườn một cách êm đẹp , khôg phải ra toà vô tù như các quan cấp nhỏ khác . Dân thừa biết điều đó ..."
4335,Và cũng chưa làm lễ trả chức như lúc nhậm chức mà đã về nhà nuôi gà
4336,"Ôi làm chủ của đầy tớ vậy đó bạn ơi, chủ đâu được biết tớ làm gì, tớ ban phát cho chủ mà, chủ chỉ việc nai lưng ra làm để đóng thuế, trả lương cho cả 1 rừng bọn đầy tớ, chủ nghèo khổ đâu fai trách nhiệm của bọn đầy tớ."
4337,"Người mù cần ánh sáng, người sáng tránh bóng tối."
4338,Tham ô đầy túi nghĩ cho an toàn anh Tân ạ cộng sản. Nó nói không có vùng đệm nhưng nó có phép quyền lực vậy quanh nó rồi dân đen thì ai làm được gì nó
4339,Lý do về vườn làm người tử tế .. hiểu hong
4340,Phúc thưởng Huệ mai nữa chết thành con gì vậy ???
4341,Thắng Trạng Ngô
4342,"Tôi kính trọng và ngưỡng mộ đạo hạnh của hành giả, người Phật tử Thích Minh Tuệ. Nam Mô A Đi Đà Phật 🙏🙏🙏"
4343,Tuyệt vời
4344,Nay lấn qua tới đạo phật luôn hả A Tân
4345,Phong Nguyễn a Tân sám hối 🤣
4346,Nguyễn Thành Công 😄
4347,Phong Nguyễn thông cảm cho không phải lấn tới chỉ là hở chỗ nào anh đớp ngay chỗ đó có chỗ không hở cũng phải đớp
4348,Nguyễn Thành Công như thêa noà là sám hối . ăn tiền đồng bào uống máu chính đồng bào mình như việt á . mà ki bị phanh phui thì đó có phải là chúng mày đàn thờ những con quỷ ko
4349,"Trịnh Đức Nhật khi bị phanh phui thì đã có pháp luật trừng trị thích đáng. Còn việc chống đối lại chính sách nhà nước và bán nước, phản bội lại Tổ Quốc thì không được rồi"
4350,"Nguyễn Thành Công phản bội , kakakka hàn quóc đài loan là một ví dụ đó"
4351,"Nguyễn Thành Công bạn có thấy bị trừng trị k hay chỉ cần xin về là dc bảo toàn tài sản, h cầm tiền đi hưởng thụ"
4352,Vừa nhìn đã nhận ra thầy Minh Tuệ 😍
4353,Tuyệt vời
4354,Tuyệt vời Hai Minh Tuey
4355,Tuyệt vời
4356,"Nguyet Ta Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4357,Đề xuất giải nô pen về hội hoạ 👍👍👍😍
4358,Tha cho thầy đi việt tân tối
4359,10đ
4360,Tuyệt vời
4361,Quá đỉnh.
4362,Kính Quý Sư Mình Tuệ 🙏🙏🙏🙏🙏
4363,Chử gì? Mình không biết!….
4364,Chữ Minh Tuệ đẹp quá ❤️❤️❤️
4365,Khai Huynh\nMinh Tuệ
4366,Cám ơn bạn!…
4367,Ông này thì có cc gì ngoài đi bộ.
4368,Phạm Khánh vậy bạn co gi ngoài ăn trên xương máu dân để sống đan hay gọi 3 củ hay hán no dlv
4369,Phạm Khánh có làm được như ngta không mà chê
4370,Phạm Khánh minh ba vàng mới ngon
4371,"Phạm Khánh cái thằng tộc cối như mày thì có cái đầu bò cũng chỉ nghĩ đc như thế thôi, tao khinh"
4372,Phạm Khánh mở miệng ra như đâubuoi
4373,Phạm Khánh ông hơn người ở chỗ đó. có người có cc nhưng chỉ biết đái bậy.
4374,"Bảo sao mãi,"" nùn""!"
4375,Phạm Khánh chó ăn cức
4376,Phạm Khánh 24 tiếng trong ngày mồm mày toàn ngậm c mở mồm ra là thốt lên cc cc cc .... biến thái 😬
4377,Phạm Khánh Có triệu chứng bệnh t.â.m.t.h.ầ.n.🤣🤣🤣🤣🤣🤣🤣
4378,Phạm Khánh ok
4379,Phạm Khánh thằng này phải trăng nó bị thần kinh
4380,Phạm Khánh người tu hành họ đi thế là đi tu để lại những điều tốt đẹp trong mắt mọi người
4381,Phạm Khánh súc sinh còn có phật tánh. Cái loại mày sao làm người được nhỉ???
4382,"Phạm Khánh cái thằng lol đ.ạo T.hiên C.húa, suốt ngày Amen đâu biết cc gì sự đời 😉"
4383,"""Sủa mạnh lên mấy thag os cho'"""
4384,"Thời kỳ cuối đã đến.những tiên tri giả,nhân chứng giả đã đến vs sắp đến để làm lung lạc đức tin của con Cái Thiên Chúa,mong rằng mn phải vững niềm tin vào đấng toàn năng"
4385,Ông cứ đăng những cái như thế này có phải hay hơn không.
4386,"Hình ảnh Sư Minh Tuệ giúp rũ bỏ Sân Si , Hận Thù . Hi vọng việt tân học được nhiều thứ ở Sư"
4387,"Quang Dại Khờ\n“ Khờ khạo,ngu đần “\nĐúng với cái tên 😂😂🤣"
4388,"Rất cảm ơn Việt Tân đã chia sẻ hình ảnh Thầy MT mang ý nghĩa to lớn và cao cả . hình ảnh thầy đã là động lực rũ bỏ sân si , hận thù , quay đầu hướng thiện .đã giúp cho những người phản động ,lưu vong thấy đc chân lý cuộc đời ,thấy đâu là chỗ sáng . nhà nước VN chúng tôi luôn chào đón và nhân dân sẽ giúp đỡ ,đùm bọc những người lưu vong biết ăn năn ,bỏ hận thù ,quay đầu về với tổ quốc . cảm ơn Việt Tân những bài viết như thế này cần đc chia sẻ và lan toả mạnh mẽ hơn 😅"
4389,Hoàng Chí Minh\nĐúng là con của “Hồ chí Mình “\nCháu của PHẠM “ Mì “ Chính ! 😂😢🤣
4390,"Đơn giản mộc mạc , đậm chất của Đức chân tu ,gieo duyên giữa đời thường của thời mạt pháp ...\nCs là thử thách , con người ai cũng tham nói , nhưng để thực hành pháp như ngài thì cũng chỉ có 1 không 2 kính chúc ngài sk an nhiên , tinh tấn trên con đng tu học chánh pháp mang hp đến muôn nơi 🙏🙏🙏"
4391,"Thầy Minh Tuệ đã làm cho bọn sư quốc doanh bụng nhét K54 khốn đốn thất thu, giúp cho nhìu con nhang u mê sáng mắt..."
4392,Nếu dùng màu giống y phục thì chắc đẹp hơn ha!
4393,"Cái loại hay sân si, so đo thiệt hơn, bới móc, kích động, phá hoại, chửi bới lung tung.... mà nay lại dám đề cập đến Mình Tuệ. Đúng là chuyện hài ngày nào cũng có 🤣🤣🤣🤣🤣"
4394,Tôi khâm phục thích minh tuệ. Tự tu mà làm đc như vậy
4395,Mọc mạc.ý nghĩa.
4396,Rất tuyệt 🙏🙏🙏
4397,"Hồng Nguyễn Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4398,Đỉnh thật
4399,Đẳng cấp của trìu tượng
4400,Tác phẩm đẹp
4401,Tuyệt...
4402,xin phép ad cho hỏi nếu đây là chữ thư pháp thì là chữ j và ý nghĩa của chữ này là j
4403,"Họa sỉ Lê Tâm hay ghê ,VN nhân tài rất nhiều"
4404,Quá tuyệt vời
4405,Đẹp tuyệt vời
4406,Mưu hèn kế bẩn
4407,Thật tuyệt vời
4408,Đẳng cấp
4409,Quá giỏi
4410,"Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4411,Chavesterivera Alvaro Cảm ơn rất nhiều ạ..cảm ơn vì lời khen
4412,"Hà Thục Anh Bạn thế nào, tôi hy vọng bạn ổn"
4413,Hà Thục Anh Gửi cho tôi lời mời kết bạn
4414,"Hà Thục Anh Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4415,"Hà Thục Anh Hà Thục Anh Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4416,Đưa ngang cái điện thoại lại như con cua vậy 🤣
4417,Thật tuyệt vời...
4418,Hình ảnh đẹp ý nghĩa chân thật chân chính từ bi
4419,Quá tuyệt vời...
4420,Hello |Xin chào Việt Tân!👋|Ngày mới bão đơn nha !|thả ❤ ❤️❤️❤️cho bài viết Việt Tân nhé!}
4421,A MI ĐÀ PHẬT
4422,Quá đẹp
4423,Cả thầy Thích Quảng Đức nữa cu tân
4424,Vân Đinh TQĐ là chó hùa
4425,"Mai Anh cay không cu, giờ vịt tàn lại yêu đệ tử của Thích Quảng Đức thế"
4426,Mai Anh giờ mấy thằng vịt tàn kiểu chó cắn theo đàn
4427,"Vân Đinh haha, chó cắn theo bầy ông à, không ai nó đàn chó cả. Và bầy chó đó chính là bọn gia súc của đảng như ông."
4428,Mai Anh ờ thì bọn vịt tàn cũng chó cắn theo bầy được chua cu
4429,"Vân Đinh ờ ờ, nhưng coi trong stt này ai bầy đàn nha nha bợn."
4430,Bị lùa gà
4431,Mai Anh ok cu 🤣🤣🤣🤣
4432,Giống ông hạnh làng mai quá tân ơi
4433,Tuyệt
4434,"Tân nhiều mánh khỏe nhỉ, sao không đưa thêm cái càng máy bay vào hay dụng mất rồi không có mà đưa"
4435,Đẹp quá
4436,"Su Su Tôi đoán sẽ không có ai đi ngang qua hồ sơ của bạn mà không chào, bài đăng và hình ảnh của bạn rất tuyệt nhưng chúng ta không phải là bạn, tôi thường không viết bình luận nhưng tôi nghĩ bạn xứng đáng nhận được lời khen đó. Tôi muốn gửi cho bạn một lời mời, nhưng tôi nghĩ nó không phù hợp. Tôi hy vọng bạn không phiền gửi lời mời kết bạn cho tôi để chúng ta có thể biết thêm về bản thân mình, cảm ơn bạn🙏🤝🤝🤝❤️🙏🙏"
4437,Đánh hơi nhanh thế tân
4438,"Tuyệt Tình Haha, có đứa đánh hơi nên vào phát ngôn 🤣"
4439,"Tuyệt Tình mày đánh hơi cũng lẹ,đúng là con 🐕 trung thành của đẻng thổ tả"
4440,Việt Tân lên bài thì đỉnh rồi 🤣🤣
4441,"Cơm Canh Dưa Cà tôi thấy trả làm trò gì cho xã hội, thấy mất trật tự, cản trở giao thông. Còn chưa biết trùm cuối là ai, có tổ chứ nào đứng sau nữa ko."
4442,"Hoàn Hớn Hở thì đấy, những cái gì mà thằng vịt tần nó ủng hộ thì có lí do cả 🤣🤣"
4443,Cơm Canh Dưa Cà với lại Việt Nam mình thì trước giờ trùm cuối chưa bao giơ làm bạn thật vọng. Việt á. Vụ đánh bạc 1000 tỷ xe tải chở tiền đó. Thầy ông nội năm 2018 nổi. Ca tụng tung hô. 2 sư thầy hát 1 mai giã từ vũ khí. Ko lâu nữa đâu lại thành thầy khoản 2 thôi.🤣
4444,"Cơm Canh Dưa Cà biết đâu dạo gần đây nó hay chia sẻ Thầy MT lại là cái hay giúp lũ phản động lưu vong học theo thầy cải tà ,quy chính ,xoá bỏ hận thù , quay đầu là bờ 😅 biết đâu trong nội bộ Vịt Tân đã có tình báo nằm vùng . xưa chính quyền VNCH suýt nữa thì Tình báo cách mạng lên làm tổng thống đó 🤣🤣🤣 ,dạo ni thấy nó chia sẻ nhiều bài về thấy MT thấy nghi nghi"
4445,Hoàn Hớn Hở Ở đây trùm cuối là hai người song thân của thầy mong thầy về nhà cho đỡ xót ruột.
4446,Van Can cũng chỉ mong Anh ấy bảo trọng đừng lại dính vào khoản 2
4447,"Đẹp , ý nghĩa!!!"
4448,Đúng là 1 Tuyệt Tác.👍
4449,"Não bò đỏ mà nhìn ra hình này tui cùi sứt móng, kkk."
4450,Mai Anh con vện vàng
4451,Tien Tran bị lùa gà
4452,"Mai Anh hình này vẽ tao đang đuỵt kon mẹ m đó, k nhìn ra ah ?"
4453,"Trung Dũng mấy thằng chó đẻ này sao giống nhau vậy ta, không thằng chó đẻ nào dám để hình avatar."
4454,Mai Anh k để hình thì để cái lol kon mm ah ? Loại như m nên chui hầm cầu
4455,"Trung Dũng ừ thay cho cái mặt chó mày, ờ mà thằng cha hay con đĩ mẹ mày chết toi vậy, cho tao chia buồn mày nhe"
